spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
not spam,0,1,0,0,2012-03-21T22:31:51Z,0,0,0,no,0,0,0,0.747,17,text,0,0,0,0,small
not spam,0,1,1,1,2012-03-21T15:39:21Z,0,0,0,no,0,0,0,14.156,300,HTML,1,0,0,0,small
not spam,1,1,0,0,2012-03-21T18:46:35Z,0,0,0,no,0,0,0,9.308,123,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-21T22:50:54Z,0,0,0,no,0,0,0,0.723,17,text,0,0,0,0,small
not spam,1,1,0,0,2012-03-21T18:49:31Z,0,1,0,no,0,0,0,8.29,143,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-21T18:49:31Z,0,0,0,no,0,0,0,2.034,43,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-03-21T20:53:31Z,0,0,4,no,0,0,0,15.646,205,HTML,0,0,0,8,small
not spam,0,1,0,0,2012-03-22T01:31:25Z,0,0,0,no,0,0,0,5.283,134,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-22T02:11:13Z,0,0,0,no,0,0,0,2.894,62,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-21T23:22:12Z,0,0,0,no,0,0,0,28.279,598,HTML,0,0,0,21,small
not spam,0,1,0,0,2012-03-22T00:55:10Z,0,0,2,no,0,0,0,34.368,810,HTML,0,0,0,12,big
not spam,0,1,0,1,2012-03-21T22:04:22Z,0,1,0,no,0,0,0,3.905,76,HTML,0,0,0,8,none
not spam,0,1,0,1,2012-03-21T23:59:00Z,0,0,10,no,0,0,0,12.102,234,HTML,1,0,0,12,small
not spam,0,1,0,1,2012-03-22T03:33:59Z,0,0,0,no,0,0,0,5.172,148,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-03-22T08:25:38Z,0,0,0,no,0,0,0,0.759,16,text,0,0,0,1,small
not spam,0,1,0,1,2012-03-22T01:29:54Z,0,0,10,no,0,0,0,16.136,337,HTML,1,0,0,16,small
not spam,0,1,0,0,2012-03-22T07:54:55Z,0,0,1,no,0,0,0,1.007,28,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-22T12:31:48Z,0,0,4,no,0,0,0,5.001,131,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-22T14:02:14Z,0,0,4,no,1,0,0,8.725,199,HTML,0,0,0,6,small
not spam,1,1,0,0,2012-03-09T22:38:38Z,0,0,0,no,0,0,0,1.315,32,HTML,0,0,0,0,small
not spam,1,1,0,0,2012-03-11T03:56:51Z,0,0,0,no,0,0,0,1.817,38,text,0,0,0,0,small
not spam,0,1,1,1,2012-03-12T00:02:13Z,0,0,0,no,0,0,0,2.031,43,text,1,0,0,1,small
not spam,0,1,1,1,2012-03-12T14:44:14Z,0,0,0,no,0,0,0,4.124,114,text,1,0,0,2,small
not spam,1,1,0,0,2012-03-13T01:03:24Z,0,0,0,no,0,0,0,8.713,205,HTML,1,0,0,6,small
not spam,1,1,0,0,2012-03-13T01:05:19Z,0,0,0,no,0,0,0,0.366,12,text,1,0,0,0,small
not spam,0,1,1,1,2012-03-17T13:06:03Z,0,0,0,no,0,0,0,0.487,18,text,1,0,0,0,small
not spam,0,1,0,0,2012-03-18T20:04:06Z,0,0,0,no,0,0,0,1.51,36,HTML,1,0,0,4,small
not spam,0,1,0,0,2012-03-19T19:34:14Z,0,0,0,no,0,0,0,1.656,30,HTML,0,0,0,0,none
not spam,0,1,1,0,2012-03-20T12:09:38Z,0,0,0,no,0,0,0,2.749,59,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-20T13:37:21Z,0,0,0,no,0,0,0,0.682,11,HTML,0,0,0,0,none
not spam,0,1,0,1,2012-03-20T14:44:42Z,0,0,6,yes,0,0,0,6.461,132,HTML,1,0,0,2,small
not spam,1,1,0,0,2012-03-20T20:17:21Z,0,0,0,no,0,0,0,1.183,26,text,0,0,0,0,small
not spam,1,1,0,1,2012-03-20T20:53:46Z,0,0,0,no,0,0,0,1.517,31,text,1,0,0,0,small
not spam,0,1,2,1,2012-03-21T03:47:05Z,0,0,0,no,0,0,0,3.652,87,HTML,1,0,0,2,small
not spam,0,1,1,0,2012-03-21T03:22:32Z,0,0,0,no,0,0,0,3.799,91,HTML,1,0,0,2,small
not spam,1,1,0,0,2012-03-21T17:59:52Z,0,0,0,no,0,0,0,10.136,242,text,0,0,0,2,small
not spam,0,1,0,1,2012-03-22T00:29:02Z,0,0,0,no,0,0,0,4.821,107,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-22T14:03:09Z,0,0,20,no,1,0,0,28.155,524,HTML,0,0,0,30,small
not spam,0,1,1,1,2012-03-22T15:46:42Z,0,0,0,no,0,0,0,11.222,345,text,1,0,0,2,small
not spam,0,1,0,1,2012-03-22T11:37:24Z,0,0,0,no,0,0,0,5.206,141,HTML,1,0,0,2,small
not spam,0,1,0,1,2012-03-22T11:55:39Z,0,0,0,no,0,0,0,1.326,34,HTML,1,0,0,4,small
not spam,0,1,0,0,2012-03-22T12:13:57Z,0,0,0,no,0,0,0,4.549,84,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-22T17:34:09Z,0,0,0,no,0,0,0,0.792,17,text,0,0,0,0,small
not spam,0,1,1,0,2012-03-22T13:58:34Z,0,0,0,no,0,0,0,4.688,120,HTML,1,0,0,2,big
not spam,0,1,0,1,2012-03-22T14:16:58Z,0,0,0,no,0,0,0,0.051,3,text,0,0,0,0,none
not spam,0,1,0,1,2012-03-22T14:21:58Z,0,0,0,no,0,0,0,0.426,17,text,1,0,0,2,small
not spam,0,1,0,0,2012-03-22T14:28:32Z,0,0,4,no,0,0,0,30.147,649,HTML,0,0,0,4,big
not spam,0,1,0,0,2012-03-22T18:50:26Z,0,0,0,no,0,0,0,0.8,17,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-22T15:00:27Z,0,0,0,no,0,0,0,0.902,19,HTML,1,0,0,2,small
not spam,0,1,2,0,2012-03-22T11:05:03Z,2,3,0,no,0,0,0,12.372,392,HTML,0,0,0,10,small
not spam,0,1,0,0,2012-03-22T19:30:07Z,0,0,0,no,0,0,0,3.764,84,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-03-22T15:40:58Z,0,0,0,no,0,0,0,0.303,10,HTML,0,0,0,0,none
not spam,1,1,0,0,2012-03-22T15:40:39Z,0,1,0,no,0,0,0,1.078,47,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-22T20:01:06Z,0,0,0,no,0,0,0,37.207,598,HTML,0,0,0,28,small
not spam,0,1,0,0,2012-03-22T16:44:39Z,0,0,2,no,0,0,0,9.316,165,HTML,0,1,0,6,small
not spam,0,1,0,0,2012-03-22T16:09:03Z,0,0,0,no,0,0,4,10.703,172,HTML,0,0,0,3,big
not spam,0,1,0,0,2012-03-22T21:42:14Z,0,0,0,no,0,0,0,2.838,86,text,0,0,0,0,none
not spam,0,1,0,0,2012-03-22T15:02:46Z,0,0,3,yes,0,0,0,41.102,696,HTML,0,0,0,2,small
not spam,0,1,0,1,2012-03-22T18:40:09Z,0,0,0,no,0,0,0,2.007,38,HTML,0,0,0,0,small
not spam,1,1,13,0,2012-03-22T22:41:55Z,0,0,0,no,0,0,0,7.798,166,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-03-22T20:45:42Z,0,0,0,no,0,0,0,3.226,48,text,0,1,0,2,small
not spam,1,1,33,0,2012-03-23T00:47:51Z,0,0,0,no,0,0,0,1.587,46,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-03-22T21:22:36Z,0,0,0,no,0,0,0,0.79,15,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T02:17:13Z,0,0,0,no,0,0,0,0.948,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T02:54:34Z,0,0,0,no,0,0,0,2.096,18,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-03-23T01:04:36Z,0,0,0,no,0,0,0,6.226,130,HTML,1,0,0,10,small
not spam,0,1,0,0,2012-03-23T02:16:29Z,0,0,12,no,0,0,0,18.175,242,HTML,0,1,0,10,small
not spam,0,1,0,0,2012-03-23T06:03:40Z,0,0,0,yes,0,0,0,25.461,642,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T13:46:46Z,0,0,0,no,0,0,0,5.661,118,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T14:55:47Z,0,0,0,no,0,0,0,70.359,1057,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T16:06:26Z,0,0,0,no,0,0,0,0.713,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T11:07:28Z,0,0,0,no,0,0,0,0.775,29,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T11:07:28Z,0,0,0,no,0,0,0,1.021,59,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-03-23T11:07:28Z,0,0,0,no,0,0,0,0.801,29,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T11:07:28Z,0,0,0,no,0,0,0,0.777,29,text,0,0,0,0,small
not spam,0,1,5,0,2012-03-23T12:16:37Z,0,0,0,no,0,0,0,5.032,88,HTML,0,0,0,6,big
not spam,0,1,0,0,2012-03-23T09:46:37Z,0,0,0,no,0,0,0,7.494,126,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T17:06:55Z,0,0,28,no,1,0,0,28.713,536,HTML,0,0,0,32,small
not spam,0,1,0,0,2012-03-23T11:04:17Z,0,0,0,no,0,0,0,11.444,108,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T13:26:13Z,0,0,3,no,0,0,0,37.347,512,HTML,0,0,0,19,small
not spam,0,1,0,0,2012-03-23T13:20:52Z,0,0,0,yes,0,0,0,26.344,656,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T17:46:12Z,0,0,0,no,0,0,0,3.015,75,HTML,0,1,0,3,small
not spam,0,1,0,0,2012-03-23T13:43:00Z,0,0,0,yes,0,0,0,28.97,704,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T14:38:53Z,0,0,0,yes,0,0,0,26.497,659,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T11:42:42Z,0,0,0,no,0,0,0,7.993,137,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T18:43:06Z,0,0,0,no,0,0,0,0.887,17,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T18:45:37Z,0,0,0,no,0,0,0,0.837,17,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T18:53:39Z,0,0,0,no,0,0,0,9.707,192,HTML,0,0,0,0,big
not spam,1,1,0,0,2012-03-23T14:54:32Z,0,0,0,no,0,0,0,2.792,39,text,0,0,0,1,small
not spam,0,1,0,1,2012-03-23T14:25:47Z,0,0,0,no,0,0,0,11.607,236,HTML,1,0,0,12,small
not spam,0,1,0,0,2012-03-23T20:56:00Z,0,0,0,no,0,0,0,0.81,17,text,0,0,0,0,small
not spam,0,1,1,0,2012-03-23T13:58:21Z,0,0,0,no,0,0,0,2.365,36,HTML,0,0,0,0,none
not spam,1,1,0,0,2012-03-23T17:41:06Z,0,0,0,no,0,0,0,1.406,25,text,0,1,0,3,none
not spam,1,1,0,0,2012-03-23T17:42:28Z,0,0,0,no,0,0,0,9.928,219,HTML,0,0,0,4,small
not spam,0,1,0,0,2012-03-23T17:05:11Z,0,0,0,no,0,0,0,0.248,12,text,0,0,0,0,none
not spam,0,1,0,0,2012-03-23T23:04:56Z,0,0,0,no,0,0,0,0.754,17,text,0,0,0,0,big
not spam,0,1,0,0,2012-03-23T19:26:52Z,0,0,0,no,0,0,0,9.307,156,HTML,0,1,0,6,small
not spam,0,1,0,0,2012-03-23T19:26:52Z,0,0,0,no,0,0,0,0.432,13,text,0,0,0,0,small
not spam,1,1,0,0,2012-03-23T19:44:12Z,1,1,0,no,0,0,0,31.802,423,text,0,0,0,1,big
not spam,0,1,0,0,2012-03-23T19:58:05Z,0,0,0,no,0,0,0,0.404,10,text,0,0,0,0,none
not spam,0,1,0,0,2012-03-23T19:58:05Z,0,0,0,no,0,0,0,1.523,44,text,1,0,0,0,small
not spam,0,1,1,0,2012-03-23T19:23:55Z,0,0,0,no,0,0,0,5.355,141,HTML,1,0,0,4,big
not spam,0,1,0,1,2012-03-23T20:33:07Z,0,0,0,no,0,0,0,0.324,11,text,1,0,0,4,none
not spam,0,1,0,1,2012-03-23T20:41:34Z,0,0,0,no,0,0,0,0.033,4,text,1,0,0,0,none
not spam,0,1,0,0,2012-03-23T20:45:25Z,0,0,0,no,0,0,0,9.572,267,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-03-23T20:45:25Z,0,0,18,no,0,0,0,68.839,1277,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-23T21:49:23Z,0,0,0,no,0,0,0,1.507,36,HTML,0,0,0,2,none
not spam,0,1,0,0,2012-03-23T19:18:25Z,0,0,0,no,0,0,0,8.37,143,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T03:22:36Z,0,0,0,no,0,0,0,3.371,76,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-24T03:32:42Z,0,0,0,no,0,0,0,1.051,18,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-03-23T21:15:05Z,0,0,0,no,0,0,0,5.199,110,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-23T21:38:05Z,0,0,0,no,0,0,0,6.524,139,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-23T21:40:15Z,0,0,0,no,0,0,0,7.413,161,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-23T22:14:22Z,0,0,0,no,0,0,0,8.268,184,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-03-24T05:28:57Z,0,0,0,no,0,0,3,1.256,31,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T05:29:19Z,0,0,0,no,0,0,5,1.062,28,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T05:29:48Z,0,0,0,no,0,0,1,1.054,32,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T01:51:56Z,0,0,1,no,0,0,0,2.009,35,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T06:30:52Z,0,0,0,no,0,0,0,2.09,18,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-23T23:43:21Z,0,0,0,no,0,0,0,8.753,147,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T08:22:58Z,0,0,0,no,0,0,0,0.782,17,text,0,0,0,0,big
not spam,0,1,0,0,2012-03-24T11:36:44Z,0,0,0,no,0,0,0,0.875,17,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T12:40:50Z,0,0,0,no,0,0,0,5.931,145,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-24T14:19:05Z,0,0,0,no,0,0,0,0.77,16,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T08:07:24Z,0,0,0,no,0,0,0,10.623,176,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T06:58:21Z,0,0,0,no,0,0,0,10.561,174,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-03-24T11:56:03Z,0,0,0,no,0,0,0,13.629,212,HTML,1,0,0,12,small
not spam,0,1,0,0,2012-03-24T17:00:45Z,0,0,16,no,1,0,0,22.077,423,HTML,0,0,0,22,small
not spam,0,1,0,0,2012-03-24T17:22:06Z,0,0,0,no,0,0,0,0.993,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-24T10:34:17Z,0,0,0,no,0,0,0,12.376,198,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T10:37:49Z,0,0,0,no,0,0,0,8.536,145,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T08:18:21Z,0,0,0,no,0,0,0,10.487,174,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-03-24T14:23:53Z,0,0,0,no,0,0,0,0.358,15,text,1,0,0,0,small
not spam,0,1,0,0,2012-03-24T11:27:22Z,0,0,0,no,0,0,0,7.973,137,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T11:27:24Z,0,0,0,no,0,0,0,8.025,137,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T19:02:21Z,0,0,0,no,0,0,0,0.98,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-24T12:11:49Z,0,0,0,no,0,0,0,8.712,147,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-03-24T15:00:57Z,0,0,0,no,0,0,0,0.086,5,text,0,1,0,0,none
not spam,0,1,0,1,2012-03-24T16:02:06Z,0,0,0,no,0,0,0,16.912,264,HTML,1,0,0,14,small
not spam,0,1,0,0,2012-03-24T14:14:02Z,0,0,0,no,0,0,0,7.506,126,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-03-24T14:34:06Z,0,0,0,no,0,0,0,12.048,280,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-24T14:40:45Z,0,0,0,no,0,0,0,13.797,353,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-03-24T22:15:35Z,0,0,0,no,0,0,0,0.806,17,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-24T15:42:18Z,0,0,0,no,0,0,0,1.379,51,text,1,0,0,3,small
not spam,0,1,0,1,2012-03-24T18:17:10Z,0,0,0,no,0,0,0,21.46,479,HTML,1,0,0,20,small
not spam,0,1,0,0,2012-03-24T16:30:17Z,0,0,0,no,0,0,0,8.592,146,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-24T21:43:33Z,0,0,0,no,0,0,0,13.634,204,HTML,0,1,0,14,small
not spam,0,1,0,0,2012-03-25T03:11:41Z,0,0,0,no,0,0,0,0.75,17,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-25T04:26:46Z,0,0,0,no,0,0,0,0.768,17,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-25T02:01:24Z,0,0,0,no,0,0,0,0.042,3,text,0,0,0,0,none
not spam,0,1,0,0,2012-03-25T04:30:34Z,0,0,4,no,0,0,0,0.969,14,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-25T10:34:27Z,0,0,0,no,0,0,0,0.798,17,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-25T07:20:31Z,0,0,0,no,0,0,0,1.649,47,text,1,0,0,0,small
not spam,0,1,0,0,2012-03-25T12:11:07Z,0,0,8,no,0,0,0,53.149,990,HTML,0,0,0,5,big
not spam,0,1,0,0,2012-03-25T05:21:48Z,0,0,0,no,0,0,0,0.567,17,text,0,0,0,2,none
not spam,0,1,0,0,2012-03-25T14:01:09Z,0,0,12,yes,1,0,0,15.712,315,HTML,0,0,0,14,small
not spam,0,1,0,0,2012-03-25T19:09:00Z,0,0,0,no,0,0,0,0.74,16,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-25T15:37:10Z,0,0,0,no,0,0,0,11.075,233,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-25T13:50:53Z,0,0,0,no,0,0,0,0.484,15,HTML,0,0,0,0,none
not spam,0,1,0,1,2012-03-25T14:05:04Z,0,0,0,no,0,0,0,2.005,55,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-03-25T21:46:49Z,0,0,0,no,0,0,0,0.746,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-25T17:55:51Z,0,0,2,no,0,0,0,20.609,269,HTML,0,1,0,24,small
not spam,0,1,0,1,2012-03-25T18:03:44Z,0,0,0,no,0,0,0,1.928,52,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-25T18:04:46Z,0,0,0,no,0,0,0,0.423,12,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-03-25T15:05:35Z,0,0,0,no,0,0,0,7.27,106,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-03-25T18:13:38Z,0,0,0,no,0,0,0,1.826,57,HTML,1,0,0,2,small
not spam,0,1,0,1,2012-03-25T18:15:16Z,0,0,0,no,0,0,0,0.17,8,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-03-25T19:03:25Z,0,0,0,no,0,0,0,0.561,18,HTML,0,0,0,0,none
not spam,0,1,0,1,2012-03-25T19:11:19Z,0,0,0,no,0,0,0,1.165,24,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-03-25T19:11:19Z,0,0,0,no,0,0,0,6.115,133,HTML,0,0,0,0,big
not spam,0,1,0,1,2012-03-25T21:40:21Z,0,0,0,no,0,0,0,9.341,176,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-25T21:08:44Z,0,0,0,no,0,0,0,11.223,512,HTML,0,0,0,9,big
not spam,1,1,1,1,2012-03-25T22:11:29Z,0,0,12,no,0,0,0,7.955,268,HTML,0,0,0,1,big
not spam,0,1,0,0,2012-03-26T03:23:09Z,0,0,0,no,0,0,0,0.652,16,text,0,0,0,1,small
not spam,1,1,0,0,2012-03-25T23:19:47Z,0,0,0,no,0,0,0,0.772,16,text,1,0,0,0,small
not spam,0,1,0,0,2012-03-25T23:42:11Z,0,0,0,no,0,0,0,2.043,61,HTML,1,0,0,6,small
not spam,0,1,6,1,2012-03-25T23:11:19Z,0,0,14,no,0,0,0,6.387,178,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-25T22:39:53Z,0,0,0,no,0,0,0,3.165,90,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-03-26T09:17:09Z,0,0,0,no,0,0,0,1.14,17,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-26T13:36:49Z,0,0,0,no,0,0,0,3.928,81,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-26T14:10:10Z,0,0,4,no,1,0,0,8.637,198,HTML,0,0,0,6,small
not spam,0,1,0,0,2012-03-26T14:10:49Z,0,0,24,yes,1,0,0,25.395,475,HTML,0,0,0,26,small
not spam,0,1,0,0,2012-03-26T16:47:29Z,0,0,0,no,0,0,0,0.831,17,text,0,0,0,0,small
not spam,1,1,0,0,2012-03-26T14:33:37Z,0,0,0,no,0,0,0,11.332,255,HTML,0,0,0,7,big
not spam,1,1,0,0,2012-03-26T13:48:29Z,1,1,0,no,0,0,0,31.584,416,text,0,0,0,3,big
not spam,0,1,0,0,2012-03-26T12:08:46Z,0,0,0,no,0,0,0,4.266,112,HTML,1,0,0,8,small
not spam,0,1,0,1,2012-03-26T15:24:54Z,0,0,4,no,0,0,0,46.072,1376,HTML,0,0,0,13,big
not spam,0,1,0,0,2012-03-26T16:48:09Z,0,0,0,no,0,0,0,8.988,150,HTML,0,1,0,26,small
not spam,0,1,0,0,2012-03-26T20:58:26Z,0,0,0,no,0,0,0,0.521,18,text,0,0,0,0,none
not spam,0,1,1,1,2012-03-26T17:14:51Z,0,0,0,no,0,0,0,1.674,33,HTML,0,0,0,4,small
not spam,1,1,0,0,2012-03-26T18:13:28Z,0,1,0,no,0,0,0,13.721,201,text,0,0,0,1,big
not spam,1,1,0,1,2012-03-26T17:35:36Z,0,0,0,no,0,0,0,18.261,372,HTML,1,0,0,24,small
not spam,0,1,0,1,2012-03-26T17:50:34Z,0,0,2,no,0,0,0,19.082,457,HTML,1,0,0,40,small
not spam,0,1,0,1,2012-03-26T15:58:25Z,0,2,12,no,0,0,0,12.42,233,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-26T16:14:49Z,0,0,22,no,0,0,0,14.32,269,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-26T16:17:05Z,0,0,22,no,0,0,0,15.63,309,HTML,1,0,0,0,small
not spam,1,1,0,0,2012-03-26T19:34:03Z,0,0,0,no,0,0,1,27.01,360,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-26T20:04:02Z,0,0,0,no,0,0,0,0.79,20,HTML,0,0,0,2,none
not spam,0,1,0,1,2012-03-26T20:45:47Z,0,0,0,no,0,0,0,2.351,64,HTML,1,0,0,4,small
not spam,1,1,2,0,2012-03-26T20:58:31Z,0,0,2,no,0,0,0,11.295,251,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-03-27T01:20:39Z,0,0,0,no,0,0,0,3.827,100,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-26T21:42:16Z,0,0,0,no,0,0,0,8.703,162,HTML,0,0,0,0,big
not spam,0,1,0,0,2012-03-26T21:42:16Z,0,0,0,no,0,0,0,17.849,407,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-26T21:42:16Z,0,0,0,no,0,0,0,9.799,192,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-27T02:17:40Z,0,0,0,no,0,0,0,0.804,17,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-26T23:27:19Z,0,0,2,no,0,0,0,11.93,193,HTML,0,1,0,20,small
not spam,0,1,0,1,2012-03-26T21:04:33Z,0,0,0,no,0,0,0,3.765,59,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-03-26T23:24:02Z,0,0,4,no,0,0,0,20.539,349,HTML,1,0,0,8,small
not spam,0,1,0,0,2012-03-27T03:58:39Z,0,0,1,no,0,0,0,0.87,23,text,0,0,0,0,big
not spam,0,1,0,1,2012-03-27T03:19:31Z,0,0,0,no,0,0,0,0.289,9,text,0,0,0,1,none
not spam,0,1,0,0,2012-03-27T20:04:56Z,0,0,10,no,0,0,0,74.753,1953,HTML,0,0,0,27,small
not spam,0,1,0,0,2012-03-27T08:34:18Z,0,0,0,no,0,0,0,1.106,33,text,0,0,0,1,none
not spam,1,1,0,0,2012-03-27T16:05:47Z,0,0,0,no,0,0,0,4.834,103,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-27T16:15:34Z,0,0,16,no,1,0,0,24.817,472,HTML,0,0,0,26,small
not spam,0,1,0,0,2012-03-27T16:15:15Z,0,0,0,no,0,0,0,6.904,204,HTML,0,0,0,8,small
not spam,0,1,0,0,2012-03-27T10:03:44Z,0,0,0,no,0,0,0,12.853,109,HTML,0,0,0,4,small
not spam,1,1,0,0,2012-03-27T13:04:31Z,0,0,0,no,0,0,0,36.815,470,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-27T17:36:03Z,0,0,0,no,0,0,0,1.046,17,text,0,0,0,0,small
not spam,1,1,0,0,2012-03-27T13:50:16Z,0,0,0,no,0,0,0,9.242,134,text,0,1,0,0,small
not spam,1,1,0,0,2012-03-27T13:51:30Z,1,1,0,no,0,0,0,7.073,112,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-27T11:14:11Z,0,0,0,no,0,0,0,9.494,189,HTML,0,0,0,0,small
not spam,1,1,0,1,2012-03-27T14:15:47Z,0,0,0,no,0,0,0,1.632,32,text,0,0,0,0,small
not spam,0,1,1,0,2012-03-27T14:27:18Z,0,0,0,no,0,0,0,21.747,380,HTML,1,0,0,14,big
not spam,1,1,0,1,2012-03-27T14:35:11Z,0,0,0,no,0,0,0,1.459,33,text,0,0,0,0,small
not spam,0,1,1,0,2012-03-27T15:21:29Z,0,0,0,no,0,0,0,11.033,197,HTML,1,0,0,0,big
not spam,0,1,0,0,2012-03-27T14:00:04Z,0,0,0,no,0,0,0,6.922,172,HTML,0,0,0,0,small
not spam,0,1,1,0,2012-03-27T16:01:05Z,0,0,4,no,0,0,0,23.62,313,HTML,0,0,0,1,small
not spam,0,1,2,0,2012-03-27T16:08:10Z,0,0,0,no,0,0,0,4.334,101,text,1,0,0,1,small
not spam,0,1,2,0,2012-03-27T16:11:16Z,0,0,0,no,0,0,0,11.948,240,HTML,1,0,0,4,big
not spam,1,1,0,0,2012-03-27T16:22:22Z,0,0,0,no,0,0,0,4.536,92,HTML,0,0,0,0,small
